date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:11:24	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10312139.delayed	(from https://dynamex.az/ru/stores.html?id=42458)
06:11:24	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:24%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=42458)
06:11:24	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10332139.delayed	(from https://dynamex.az/ru/stores.html?id=42327)
06:11:24	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:25%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=42327)
06:11:24	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10352139.delayed	(from https://dynamex.az/ru/stores.html?id=42323)
06:11:25	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:25%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=42323)
06:11:25	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10372139.delayed	(from https://dynamex.az/ru/stores.html?id=42207)
06:11:25	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:25%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=42207)
06:11:25	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10392139.delayed	(from https://dynamex.az/ru/stores.html?id=42028)
06:11:25	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:26%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=42028)
06:11:25	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.103b2139.delayed	(from https://dynamex.az/ru/stores.html?id=41996)
06:11:26	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:26%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=41996)
06:11:26	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.103d2139.delayed	(from https://dynamex.az/ru/stores.html?id=41905)
06:11:26	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:26%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=41905)
06:11:26	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.103f2139.delayed	(from https://dynamex.az/ru/stores.html?id=41326)
06:11:26	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:27%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=41326)
06:11:26	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10412139.delayed	(from https://dynamex.az/ru/stores.html?id=41087)
06:11:27	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:27%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=41087)
06:11:27	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10432139.delayed	(from https://dynamex.az/ru/stores.html?id=41083)
06:11:27	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:27%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=41083)
06:11:27	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10452139.delayed	(from https://dynamex.az/ru/stores.html?id=39621)
06:11:27	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:28%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39621)
06:11:27	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10472139.delayed	(from https://dynamex.az/ru/stores.html?id=39346)
06:11:27	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:28%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39346)
06:11:27	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10492139.delayed	(from https://dynamex.az/ru/stores.html?id=39204)
06:11:28	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:28%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39204)
06:11:28	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.104b2139.delayed	(from https://dynamex.az/ru/stores.html?id=39187)
06:11:28	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:28%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39187)
06:11:28	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.104d2139.delayed	(from https://dynamex.az/ru/stores.html?id=39123)
06:11:28	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:29%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39123)
06:11:28	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.104f2139.delayed	(from https://dynamex.az/ru/stores.html?id=39122)
06:11:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:29%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39122)
06:11:29	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10512139.delayed	(from https://dynamex.az/ru/stores.html?id=39121)
06:11:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:29%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=39121)
06:11:29	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10532139.delayed	(from https://dynamex.az/ru/stores.html?id=38988)
06:11:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:30%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=38988)
06:11:29	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10552139.delayed	(from https://dynamex.az/ru/stores.html?id=38819)
06:11:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:30%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=38819)
06:11:29	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10572139.delayed	(from https://dynamex.az/ru/stores.html?id=38215)
06:11:30	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:30%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=38215)
06:11:30	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10592139.delayed	(from https://dynamex.az/ru/stores.html?id=38133)
06:11:30	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:30%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=38133)
06:11:30	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.105b2139.delayed	(from https://dynamex.az/ru/stores.html?id=36969)
06:11:30	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:31%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=36969)
06:11:30	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.105d2139.delayed	(from https://dynamex.az/ru/stores.html?id=36596)
06:11:30	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:31%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=36596)
06:11:30	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.105f2139.delayed	(from https://dynamex.az/ru/stores.html?id=33906)
06:11:31	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:31%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=33906)
06:11:31	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10612139.delayed	(from https://dynamex.az/ru/stores.html?id=33179)
06:11:31	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:31%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=33179)
06:11:31	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10632139.delayed	(from https://dynamex.az/ru/stores.html?id=31565)
06:11:31	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:32%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=31565)
06:11:31	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10652139.delayed	(from https://dynamex.az/ru/stores.html?id=31338)
06:11:32	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:32%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=31338)
06:11:32	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10672139.delayed	(from https://dynamex.az/ru/stores.html?id=31013)
06:11:32	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:32%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=31013)
06:11:32	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10692139.delayed	(from https://dynamex.az/ru/stores.html?id=28976)
06:11:32	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:33%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=28976)
06:11:32	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.106b2139.delayed	(from https://dynamex.az/ru/stores.html?id=28927)
06:11:32	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:33%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=28927)
06:11:32	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.106d2139.delayed	(from https://dynamex.az/ru/stores.html?id=25931)
06:11:33	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:33%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=25931)
06:11:33	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.106f2139.delayed	(from https://dynamex.az/ru/stores.html?id=21590)
06:11:33	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:33%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=21590)
06:11:33	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10712139.delayed	(from https://dynamex.az/ru/stores.html?id=21247)
06:11:33	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:34%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=21247)
06:11:33	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10732139.delayed	(from https://dynamex.az/ru/stores.html?id=19353)
06:11:33	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:34%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=19353)
06:11:33	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10752139.delayed	(from https://dynamex.az/ru/stores.html?id=11169)
06:11:34	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:34%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=11169)
06:11:34	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10772139.delayed	(from https://dynamex.az/ru/stores.html?id=11168)
06:11:34	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:34%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=11168)
06:11:34	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10792139.delayed	(from https://dynamex.az/ru/stores.html?id=11167)
06:11:34	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:35%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=11167)
06:11:34	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.107b2139.delayed	(from https://dynamex.az/ru/stores.html?id=11116)
06:11:34	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:35%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=11116)
06:11:35	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.107d2139.delayed	(from https://dynamex.az/ru/stores.html?id=10360)
06:11:35	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:35%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=10360)
06:11:35	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.107f2139.delayed	(from https://dynamex.az/ru/stores.html?id=7891)
06:11:35	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:36%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=7891)
06:11:35	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10812139.delayed	(from https://dynamex.az/ru/stores.html?id=7605)
06:11:35	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:36%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=7605)
06:11:36	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10832139.delayed	(from https://dynamex.az/ru/stores.html?id=7546)
06:11:36	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:36%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=7546)
06:11:36	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10852139.delayed	(from https://dynamex.az/ru/stores.html?id=7503)
06:11:36	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:37%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=7503)
06:11:36	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10872139.delayed	(from https://dynamex.az/ru/stores.html?id=6606)
06:11:36	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:37%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=6606)
06:11:37	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10892139.delayed	(from https://dynamex.az/ru/stores.html?id=6243)
06:11:37	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:37%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=6243)
06:11:37	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.108b2139.delayed	(from https://dynamex.az/ru/stores.html?id=2814)
06:11:37	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:37%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=2814)
06:11:37	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.108d2139.delayed	(from https://dynamex.az/ru/stores.html?id=2356)
06:11:37	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:38%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=2356)
06:11:37	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.108f2139.delayed	(from https://dynamex.az/ru/stores.html?id=42007)
06:11:38	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:38%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=42007)
06:11:38	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10912139.delayed	(from https://dynamex.az/ru/stores.html?id=779)
06:11:38	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:38%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=779)
06:11:38	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10932139.delayed	(from https://dynamex.az/ru/stores.html?id=762)
06:11:38	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:39%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=762)
06:11:38	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10952139.delayed	(from https://dynamex.az/ru/stores.html?id=681)
06:11:39	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Aug%202022%2013:11:39%20GMT	https://dynamex.az/ru/menu/usloviya-55.html	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/ru/menu/usloviya-55.html	(from https://dynamex.az/ru/stores.html?id=681)
06:11:39	0/-1	---M--	302	error ('')			https://dynamex.az/account/basket?lang=ru	C:/Users/lenovo/Desktop/dynamex/dynamex/dynamex.az/account/basket.10972139.delayed	(from https://dynamex.az/ru/stores.html?id=763)
